filename,before,after
PEI_14_83087453.tif,0,0
PEI_14_83087464.tif,0,0
PEI_14_83087475.tif,0,0
PEI_14_83087486.tif,0,0
PEI_14_83087497.tif,0,0
PEI_14_83087508.tif,0,0
PEI_14_83087519.tif,0,0
PEI_14_83087530.tif,0,0
PEI_14_83087541.tif,0,0
PEI_14_83087552.tif,0,0
PEI_14_83087563.tif,0,0
PEI_14_83087574.tif,0,0
PEI_14_83087585.tif,0,0
PEI_14_83087596.tif,0,0
PEI_14_83087607.tif,0,0
PEI_14_83087618.tif,0,0
PEI_14_83087629.tif,0,0
PEI_14_83087640.tif,0,0
PEI_14_83087651.tif,0,0
PEI_14_83087662.tif,0,0
PEI_14_83087673.tif,0,0
PEI_14_83087684.tif,0,0
PEI_14_83087695.tif,0,0
PEI_14_83087706.tif,0,0
PEI_14_83087717.tif,0,0
PEI_14_83087728.tif,0,0
PEI_14_83087739.tif,0,0
PEI_15_83940937.tif,0,0
PEI_15_83940948.tif,0,0
PEI_15_83940959.tif,0,0
PEI_15_83940970.tif,0,0
PEI_15_83940981.tif,0,0
PEI_15_83940992.tif,0,0
PEI_15_83941003.tif,0,0
PEI_15_83941014.tif,0,0
PEI_15_83941025.tif,0,0
PEI_15_83941036.tif,0,0
PEI_15_83941047.tif,0,0
PEI_15_83941058.tif,0,0
PEI_15_83941069.tif,0,0
PEI_15_83941080.tif,0,0
PEI_15_83941091.tif,0,0
PEI_15_83941102.tif,0,0
PEI_15_83941113.tif,0,0
PEI_15_83941124.tif,0,0
PEI_15_83941135.tif,0,0
PEI_15_83941146.tif,0,0
PEI_15_83941157.tif,0,0
PEI_15_83941168.tif,0,0
PEI_15_83941179.tif,0,0
PEI_15_83941190.tif,0,0
PEI_15_83941201.tif,0,0
PEI_15_83941212.tif,0,0
PEI_15_83941223.tif,0,0
PEI_15_83941234.tif,0,0
PEI_15_83941245.tif,0,0
PEI_15_83941256.tif,0,0
PEI_15_83941267.tif,0,0
PEI_15_83941278.tif,0,0
PEI_15_83941289.tif,0,0
PEI_15_83941300.tif,0,0
PEI_15_83941311.tif,0,0
PEI_15_83941322.tif,0,0
PEI_15_83941333.tif,0,0
PEI_15_83941344.tif,0,0
PEI_15_83941355.tif,0,0
PEI_15_83941366.tif,0,0
PEI_15_83941377.tif,0,0
PEI_15_83941388.tif,0,0
PEI_15_83941399.tif,0,0
PEI_15_83941410.tif,0,0
PEI_15_83941421.tif,0,0
PEI_15_83941432.tif,0,0
PEI_15_83941443.tif,0,0
PEI_15_83941454.tif,0,0
PEI_15_83941465.tif,0,0
PEI_15_83941476.tif,0,0
PEI_15_83941487.tif,1,1
PEI_15_83941498.tif,1,1
PEI_15_83941509.tif,1,1
PEI_15_83941520.tif,1,1
PEI_15_83941531.tif,1,1
PEI_15_83941542.tif,1,1
PEI_15_83941553.tif,1,1
PEI_15_83941564.tif,0,0
PEI_15_83941575.tif,0,0
PEI_15_83941586.tif,0,0
PEI_15_83941597.tif,0,0
PEI_15_83941608.tif,0,0
PEI_15_83941619.tif,0,0
PEI_15_83941630.tif,0,0
PEI_15_83941641.tif,0,0
PEI_15_83941652.tif,0,0
PEI_15_83941663.tif,0,0
PEI_15_83941674.tif,0,0
PEI_15_83941685.tif,0,0
PEI_15_83941696.tif,0,0
PEI_15_83941707.tif,0,0
PEI_15_83941718.tif,0,0
PEI_15_83941729.tif,0,0
PEI_15_83941740.tif,0,0
PEI_15_83941751.tif,0,0
PEI_15_83941762.tif,0,0
PEI_15_83941773.tif,0,0
PEI_15_83941784.tif,0,0
PEI_15_83941795.tif,0,0
PEI_15_83941806.tif,0,0
PEI_15_83941817.tif,0,0
PEI_15_83941828.tif,0,0
PEI_15_83941839.tif,0,0
PEI_15_83941850.tif,0,0
PEI_15_83941861.tif,0,0
PEI_15_83941872.tif,0,0
PEI_15_83941883.tif,0,0
PEI_15_83941894.tif,0,0
PEI_15_83941905.tif,0,0
PEI_15_83941916.tif,0,0
PEI_15_83941927.tif,0,0
PEI_15_83941938.tif,0,0
PEI_15_83941949.tif,0,0
PEI_15_83941960.tif,0,0
PEI_15_83941971.tif,0,0
PEI_15_83941982.tif,0,0
PEI_15_83941993.tif,0,0
PEI_15_83942004.tif,0,0
PEI_15_83942015.tif,0,0
PEI_15_83942026.tif,0,0
PEI_15_83942037.tif,0,0
PEI_15_83942048.tif,0,0
PEI_15_83942059.tif,0,0
PEI_15_83942070.tif,0,0
PEI_15_83942081.tif,0,0
PEI_15_83942092.tif,0,0
PEI_15_83942103.tif,0,0
PEI_15_83942114.tif,0,0
PEI_15_83942125.tif,0,0
PEI_15_83942136.tif,0,0
PEI_15_83942147.tif,0,0
PEI_15_83942158.tif,0,0
PEI_18_86921941.tif,0,0
PEI_18_86921952.tif,0,0
PEI_18_86921963.tif,0,0
PEI_18_86921974.tif,0,0
PEI_18_86921985.tif,0,0
PEI_18_86921996.tif,0,0
PEI_18_86922007.tif,0,0
PEI_18_86922018.tif,0,0
PEI_18_86922029.tif,0,0
PEI_18_86922040.tif,0,0
PEI_18_86922051.tif,0,0
PEI_18_86922062.tif,0,0
PEI_18_86922073.tif,0,0
PEI_18_86922084.tif,0,0
PEI_18_86922095.tif,0,0
PEI_18_86922106.tif,0,0
PEI_18_86922117.tif,0,0
PEI_18_86922128.tif,0,0
PEI_18_86922139.tif,0,0
PEI_18_86922150.tif,0,0
PEI_18_86922161.tif,0,0
PEI_18_86922172.tif,0,0
PEI_18_86922183.tif,0,0
PEI_18_86922194.tif,0,0
PEI_18_86922205.tif,0,0
PEI_18_86922216.tif,0,0
PEI_18_86922227.tif,0,0
PEI_18_86922238.tif,0,0
PEI_18_86922249.tif,0,0
PEI_18_86922260.tif,0,0
PEI_18_86922271.tif,0,0
PEI_18_86922282.tif,0,0
PEI_18_86922293.tif,0,0
PEI_18_86922304.tif,0,0
PEI_18_86922315.tif,0,0
PEI_18_86922326.tif,0,0
PEI_18_86922337.tif,0,0
PEI_18_86922348.tif,0,0
PEI_18_86922359.tif,0,0
PEI_18_86922370.tif,0,0
PEI_18_86922381.tif,0,0
PEI_18_86922392.tif,0,0
PEI_18_86922403.tif,0,0
PEI_18_86922414.tif,0,0
PEI_18_86922425.tif,0,0
PEI_18_86922436.tif,0,0
PEI_18_86922447.tif,0,0
PEI_18_86922458.tif,0,0
PEI_18_86922469.tif,0,0
PEI_18_86922480.tif,0,0
PEI_18_86922491.tif,0,0
PEI_18_86922502.tif,0,0
PEI_18_86922513.tif,0,0
PEI_18_86922524.tif,1,1
PEI_18_86922535.tif,1,1
PEI_18_86922546.tif,1,1
PEI_18_86922557.tif,1,1
PEI_18_86922568.tif,1,1
PEI_18_86922579.tif,1,1
PEI_18_86922590.tif,1,1
PEI_18_86922601.tif,0,0
PEI_18_86922612.tif,0,0
PEI_18_86922623.tif,0,0
PEI_18_86922634.tif,0,0
PEI_18_86922645.tif,0,0
PEI_18_86922656.tif,0,0
PEI_18_86922667.tif,0,0
PEI_18_86922678.tif,0,0
PEI_18_86922689.tif,0,0
PEI_18_86922700.tif,0,0
PEI_18_86922711.tif,0,0
PEI_18_86922722.tif,0,0
PEI_18_86922733.tif,0,0
PEI_18_86922744.tif,0,0
PEI_18_86922755.tif,0,0
PEI_18_86922766.tif,0,0
PEI_18_86922777.tif,0,0
PEI_18_86922788.tif,0,0
PEI_18_86922799.tif,0,0
PEI_18_86922810.tif,0,0
PEI_18_86922821.tif,0,0
PEI_18_86922832.tif,0,0
PEI_18_86922843.tif,0,0
PEI_18_86922854.tif,0,0
PEI_18_86922865.tif,0,0
PEI_18_86922876.tif,0,0
PEI_18_86922887.tif,0,0
PEI_18_86922898.tif,0,0
PEI_18_86922909.tif,0,0
PEI_18_86922920.tif,0,0
PEI_18_86922931.tif,0,0
PEI_18_86922942.tif,0,0
PEI_18_86922953.tif,0,0
PEI_18_86922964.tif,0,0
PEI_18_86922975.tif,0,0
PEI_18_86922986.tif,0,0
PEI_18_86922997.tif,0,0
PEI_18_86923008.tif,0,0
PEI_18_86923019.tif,0,0
PEI_18_86923030.tif,0,0
PEI_18_86923041.tif,0,0
PEI_18_86923052.tif,0,0
PEI_18_86923063.tif,0,0
PEI_18_86923074.tif,0,0
PEI_18_86923085.tif,0,0
PEI_18_86923096.tif,0,0
PEI_18_86923107.tif,0,0
PEI_18_86923118.tif,0,0
PEI_18_86923129.tif,0,0
PEI_18_86923140.tif,0,0
PEI_18_86923151.tif,0,0
PEI_18_86923162.tif,0,0
PEI_28_27066621.tif,0,0
PEI_28_27066632.tif,0,0
PEI_28_27066643.tif,0,0
PEI_28_27066654.tif,0,0
PEI_28_27066665.tif,0,0
PEI_28_27066676.tif,0,0
PEI_28_27066687.tif,0,0
PEI_28_27066698.tif,0,0
PEI_28_27066709.tif,0,0
PEI_28_27066720.tif,0,0
PEI_28_27066731.tif,0,0
PEI_28_27066742.tif,0,0
PEI_28_27066753.tif,0,0
PEI_28_27066764.tif,0,0
PEI_28_27066775.tif,0,0
PEI_28_27066786.tif,0,0
PEI_28_27066797.tif,0,0
PEI_28_27066808.tif,0,0
PEI_28_27066819.tif,0,0
PEI_28_27066830.tif,0,0
PEI_28_27066841.tif,0,0
PEI_28_27066852.tif,0,0
PEI_28_27066863.tif,0,0
PEI_28_27066874.tif,0,0
PEI_28_27066885.tif,0,0
PEI_28_27066896.tif,0,0
PEI_28_27066907.tif,0,0
PEI_28_27066918.tif,0,0
PEI_28_27066929.tif,1,1
PEI_28_27066940.tif,1,1
PEI_28_27066951.tif,1,1
PEI_28_27066962.tif,1,1
PEI_28_27066973.tif,1,1
PEI_28_27066984.tif,1,1
PEI_28_27066995.tif,1,1
PEI_28_27067006.tif,1,1
PEI_28_27067017.tif,1,1
PEI_28_27067028.tif,1,1
PEI_28_27067039.tif,0,0
PEI_28_27067050.tif,0,0
PEI_28_27067061.tif,0,0
PEI_28_27067072.tif,0,0
PEI_28_27067083.tif,0,0
PEI_28_27067094.tif,0,0
PEI_28_27067105.tif,0,0
PEI_28_27067116.tif,0,0
PEI_28_27067127.tif,0,0
PEI_28_27067138.tif,0,0
PEI_28_27067149.tif,0,0
PEI_28_27067160.tif,0,0
PEI_28_27067171.tif,0,0
PEI_28_27067182.tif,0,0
PEI_28_27067193.tif,0,0
PEI_28_27067204.tif,0,0
PEI_28_27067215.tif,0,0
PEI_28_27067226.tif,0,0
PEI_28_27067237.tif,0,0
PEI_28_27067248.tif,0,0
PEI_28_27067259.tif,0,0
PEI_28_27067270.tif,0,0
PEI_28_27067281.tif,0,0
PEI_28_27067292.tif,0,0
PEI_28_27067303.tif,0,0
PEI_28_27067314.tif,0,0
PEI_28_27067325.tif,0,0
PEI_28_27067336.tif,0,0
PEI_28_27067347.tif,0,0
PEI_28_27067358.tif,0,0
PEI_28_27067369.tif,0,0
PEI_28_27067380.tif,0,0
PEI_28_27067391.tif,0,0
PEI_28_27067402.tif,0,0
PEI_28_27067413.tif,0,0
PEI_28_27067424.tif,0,0
PEI_28_27067435.tif,0,0
PEI_28_27067446.tif,0,0
PEI_28_27067457.tif,0,0
PEI_28_27067468.tif,0,0
PEI_28_27067479.tif,0,0
PEI_28_27067490.tif,0,0
PEI_28_27067501.tif,0,0
PEI_28_27067512.tif,0,0
PEI_28_27067523.tif,0,0
PEI_28_27067534.tif,0,0
PEI_28_27067545.tif,0,0
PEI_28_27067556.tif,0,0
PEI_28_27067567.tif,0,0
PEI_28_27067578.tif,0,0
PEI_28_27067589.tif,0,0
PEI_28_27067600.tif,0,0
PEI_28_27067611.tif,0,0
PEI_28_27067622.tif,0,0
PEI_28_27067633.tif,0,0
PEI_28_27067644.tif,0,0
PEI_28_27067655.tif,0,0
PEI_28_27067666.tif,0,0
PEI_28_27067677.tif,0,0
PEI_28_27067688.tif,0,0
PEI_28_27067699.tif,0,0
PEI_28_27067710.tif,0,0
PEI_28_27067721.tif,0,0
PEI_28_27067732.tif,0,0
PEI_28_27067743.tif,0,0
PEI_28_27067754.tif,0,0
PEI_28_27067765.tif,0,0
PEI_28_27067776.tif,0,0
PEI_28_27067787.tif,0,0
PEI_28_27067798.tif,0,0
PEI_28_27067809.tif,0,0
PEI_28_27067820.tif,0,0
PEI_28_27067831.tif,0,0
PEI_28_27067842.tif,0,0
PEI_29_28966137.tif,0,0
PEI_29_28966148.tif,0,0
PEI_29_28966159.tif,0,0
PEI_29_28966170.tif,0,0
PEI_29_28966181.tif,0,0
PEI_29_28966192.tif,0,0
PEI_29_28966203.tif,0,0
PEI_29_28966214.tif,0,0
PEI_29_28966225.tif,0,0
PEI_29_28966236.tif,0,0
PEI_29_28966247.tif,0,0
PEI_29_28966258.tif,0,0
PEI_29_28966269.tif,0,0
PEI_29_28966280.tif,0,0
PEI_29_28966291.tif,0,0
PEI_29_28966302.tif,0,0
PEI_29_28966313.tif,0,0
PEI_29_28966324.tif,0,0
PEI_29_28966335.tif,0,0
PEI_29_28966346.tif,0,0
PEI_29_28966357.tif,0,0
PEI_29_28966368.tif,0,0
PEI_29_28966379.tif,0,0
PEI_29_28966390.tif,0,0
PEI_29_28966401.tif,0,0
PEI_29_28966412.tif,0,0
PEI_29_28966423.tif,0,0
PEI_29_28966434.tif,0,0
PEI_29_28966445.tif,0,0
PEI_29_28966456.tif,0,0
PEI_29_28966467.tif,0,0
PEI_29_28966478.tif,0,0
PEI_29_28966489.tif,0,0
PEI_29_28966500.tif,0,0
PEI_29_28966511.tif,0,0
PEI_29_28966522.tif,0,0
PEI_29_28966533.tif,0,0
PEI_29_28966544.tif,0,0
PEI_29_28966555.tif,0,0
PEI_29_28966566.tif,0,0
PEI_29_28966577.tif,0,0
PEI_29_28966588.tif,0,0
PEI_29_28966599.tif,0,0
PEI_29_28966610.tif,0,0
PEI_29_28966621.tif,0,0
PEI_29_28966632.tif,0,0
PEI_29_28966643.tif,0,0
PEI_29_28966654.tif,0,0
PEI_29_28966665.tif,0,0
PEI_29_28966676.tif,0,0
PEI_29_28966687.tif,0,0
PEI_29_28966698.tif,0,0
PEI_29_28966709.tif,1,1
PEI_29_28966720.tif,1,1
PEI_29_28966731.tif,1,1
PEI_29_28966742.tif,1,1
PEI_29_28966753.tif,1,1
PEI_29_28966764.tif,1,1
PEI_29_28966775.tif,1,1
PEI_29_28966786.tif,1,1
PEI_29_28966797.tif,1,1
PEI_29_28966808.tif,1,1
PEI_29_28966819.tif,0,0
PEI_29_28966830.tif,0,0
PEI_29_28966841.tif,0,0
PEI_29_28966852.tif,0,0
PEI_29_28966863.tif,0,0
PEI_29_28966874.tif,0,0
PEI_29_28966885.tif,0,0
PEI_29_28966896.tif,0,0
PEI_29_28966907.tif,0,0
PEI_29_28966918.tif,0,0
PEI_29_28966929.tif,0,0
PEI_29_28966940.tif,0,0
PEI_29_28966951.tif,0,0
PEI_29_28966962.tif,0,0
PEI_29_28966973.tif,0,0
PEI_29_28966984.tif,0,0
PEI_29_28966995.tif,0,0
PEI_29_28967006.tif,0,0
PEI_29_28967017.tif,0,0
PEI_29_28967028.tif,0,0
PEI_29_28967039.tif,0,0
PEI_29_28967050.tif,0,0
PEI_29_28967061.tif,0,0
PEI_29_28967072.tif,0,0
PEI_29_28967083.tif,0,0
PEI_29_28967094.tif,0,0
PEI_29_28967105.tif,0,0
PEI_29_28967116.tif,0,0
PEI_29_28967127.tif,0,0
PEI_29_28967138.tif,0,0
PEI_29_28967149.tif,0,0
PEI_29_28967160.tif,0,0
PEI_29_28967171.tif,0,0
PEI_29_28967182.tif,0,0
PEI_29_28967193.tif,0,0
PEI_29_28967204.tif,0,0
PEI_29_28967215.tif,0,0
PEI_29_28967226.tif,0,0
PEI_29_28967237.tif,0,0
PEI_29_28967248.tif,0,0
PEI_29_28967259.tif,0,0
PEI_29_28967270.tif,0,0
PEI_29_28967281.tif,0,0
PEI_29_28967292.tif,0,0
PEI_29_28967303.tif,0,0
PEI_29_28967314.tif,0,0
PEI_29_28967325.tif,0,0
PEI_29_28967336.tif,0,0
PEI_29_28967347.tif,0,0
PEI_29_28967358.tif,0,0
PEI_30_33685453.tif,0,0
PEI_30_33685464.tif,0,0
PEI_30_33685475.tif,0,0
PEI_30_33685486.tif,0,0
PEI_30_33685497.tif,0,0
PEI_30_33685508.tif,0,0
PEI_30_33685519.tif,0,0
PEI_30_33685530.tif,0,0
PEI_30_33685541.tif,0,0
PEI_30_33685552.tif,0,0
PEI_30_33685563.tif,0,0
PEI_30_33685574.tif,0,0
PEI_30_33685585.tif,0,0
PEI_30_33685596.tif,0,0
PEI_30_33685607.tif,0,0
PEI_30_33685618.tif,0,0
PEI_30_33685629.tif,0,0
PEI_30_33685640.tif,0,0
PEI_30_33685651.tif,0,0
PEI_30_33685662.tif,0,0
PEI_30_33685673.tif,0,0
PEI_30_33685684.tif,0,0
PEI_30_33685695.tif,0,0
PEI_30_33685706.tif,0,0
PEI_30_33685717.tif,0,0
PEI_30_33685728.tif,0,0
PEI_30_33685739.tif,0,0
PEI_30_33685750.tif,0,0
PEI_30_33685761.tif,0,0
PEI_30_33685772.tif,0,0
PEI_30_33685783.tif,0,0
PEI_30_33685794.tif,0,0
PEI_30_33685805.tif,0,0
PEI_30_33685816.tif,0,0
PEI_30_33685827.tif,0,0
PEI_30_33685838.tif,0,0
PEI_30_33685849.tif,0,0
PEI_30_33685860.tif,0,0
PEI_30_33685871.tif,0,0
PEI_30_33685882.tif,0,0
PEI_30_33685893.tif,0,0
PEI_30_33685904.tif,0,0
PEI_30_33685915.tif,0,0
PEI_30_33685926.tif,0,0
PEI_30_33685937.tif,0,0
PEI_30_33685948.tif,0,0
PEI_30_33685959.tif,0,0
PEI_30_33685970.tif,0,0
PEI_30_33685981.tif,0,0
PEI_30_33685992.tif,0,0
PEI_30_33686003.tif,0,0
PEI_30_33686014.tif,0,0
PEI_30_33686025.tif,1,1
PEI_30_33686036.tif,1,1
PEI_30_33686047.tif,1,1
PEI_30_33686058.tif,1,1
PEI_30_33686069.tif,1,1
PEI_30_33686080.tif,1,1
PEI_30_33686091.tif,1,1
PEI_30_33686102.tif,1,1
PEI_30_33686113.tif,1,1
PEI_30_33686124.tif,1,1
PEI_30_33686135.tif,0,0
PEI_30_33686146.tif,0,0
PEI_30_33686157.tif,0,0
PEI_30_33686168.tif,0,0
PEI_30_33686179.tif,0,0
PEI_30_33686190.tif,0,0
PEI_30_33686201.tif,0,0
PEI_30_33686212.tif,0,0
PEI_30_33686223.tif,0,0
PEI_30_33686234.tif,0,0
PEI_30_33686245.tif,0,0
PEI_30_33686256.tif,0,0
PEI_30_33686267.tif,0,0
PEI_30_33686278.tif,0,0
PEI_30_33686289.tif,0,0
PEI_30_33686300.tif,0,0
PEI_30_33686311.tif,0,0
PEI_30_33686322.tif,0,0
PEI_30_33686333.tif,0,0
PEI_30_33686344.tif,0,0
PEI_30_33686355.tif,0,0
PEI_30_33686366.tif,0,0
PEI_30_33686377.tif,0,0
PEI_30_33686388.tif,0,0
PEI_30_33686399.tif,0,0
PEI_30_33686410.tif,0,0
PEI_30_33686421.tif,0,0
PEI_30_33686432.tif,0,0
PEI_30_33686443.tif,0,0
PEI_30_33686454.tif,0,0
PEI_30_33686465.tif,0,0
PEI_30_33686476.tif,0,0
PEI_30_33686487.tif,0,0
PEI_30_33686498.tif,0,0
PEI_30_33686509.tif,0,0
PEI_30_33686520.tif,0,0
PEI_30_33686531.tif,0,0
PEI_30_33686542.tif,0,0
PEI_30_33686553.tif,0,0
PEI_30_33686564.tif,0,0
PEI_30_33686575.tif,0,0
PEI_30_33686586.tif,0,0
PEI_30_33686597.tif,0,0
PEI_30_33686608.tif,0,0
PEI_30_33686619.tif,0,0
PEI_30_33686630.tif,0,0
PEI_30_33686641.tif,0,0
PEI_30_33686652.tif,0,0
PEI_30_33686663.tif,0,0
PEI_30_33686674.tif,0,0
PEI_32_52758301.tif,0,0
PEI_32_52758312.tif,0,0
PEI_32_52758323.tif,0,0
PEI_32_52758334.tif,0,0
PEI_32_52758345.tif,0,0
PEI_32_52758356.tif,0,0
PEI_32_52758367.tif,0,0
PEI_32_52758378.tif,0,0
PEI_32_52758389.tif,0,0
PEI_32_52758400.tif,0,0
PEI_32_52758411.tif,0,0
PEI_32_52758422.tif,0,0
PEI_32_52758433.tif,0,0
PEI_32_52758444.tif,0,0
PEI_32_52758455.tif,0,0
PEI_32_52758466.tif,0,0
PEI_32_52758477.tif,0,0
PEI_32_52758488.tif,0,0
PEI_32_52758499.tif,0,0
PEI_32_52758510.tif,0,0
PEI_32_52758521.tif,0,0
PEI_32_52758532.tif,0,0
PEI_32_52758543.tif,0,0
PEI_32_52758554.tif,0,0
PEI_32_52758565.tif,0,0
PEI_32_52758576.tif,0,0
PEI_32_52758587.tif,0,0
PEI_32_52758598.tif,0,0
PEI_32_52758609.tif,0,0
PEI_32_52758620.tif,0,0
PEI_32_52758631.tif,0,0
PEI_32_52758642.tif,0,0
PEI_32_52758653.tif,0,0
PEI_32_52758664.tif,0,0
PEI_32_52758675.tif,0,0
PEI_32_52758686.tif,0,0
PEI_32_52758697.tif,0,0
PEI_32_52758708.tif,0,0
